data_solicitacao;ano_sol;caso_sirsaelp;unidade;superintendencia;diretoria;competencia;tipopericia;perito
2023-09-28 09:37:00;2023;2023.2.10767;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 09:40:00;2023;2023.2.10768;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 09:43:00;2023;2023.2.10769;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 09:45:00;2023;2023.2.10770;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 09:48:00;2023;2023.2.10771;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 09:54:00;2023;2023.2.10772;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 09:57:00;2023;2023.2.10773;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:03:00;2023;2023.2.10774;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:06:00;2023;2023.2.10775;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:08:00;2023;2023.2.10776;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:11:00;2023;2023.2.10777;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:14:00;2023;2023.2.10778;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:17:00;2023;2023.2.10779;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:20:00;2023;2023.2.10780;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:23:00;2023;2023.2.10782;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:27:00;2023;2023.2.10783;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:30:00;2023;2023.2.10785;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:38:00;2023;2023.2.10787;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:42:00;2023;2023.2.10790;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 10:58:00;2023;2023.2.10792;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:01:00;2023;2023.2.10793;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:06:00;2023;2023.2.10794;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:12:00;2023;2023.2.10795;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:15:00;2023;2023.2.10796;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:22:00;2023;2023.2.5828;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:28:00;2023;2023.2.10799;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:34:00;2023;2023.2.10800;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:41:00;2023;2023.2.10801;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:44:00;2023;2023.2.10802;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:47:00;2023;2023.2.10803;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:50:00;2023;2023.2.10805;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:55:00;2023;2023.2.10806;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 11:57:00;2023;2023.2.10807;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 12:00:00;2023;2023.2.10808;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 12:02:00;2023;2023.2.10809;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 12:04:00;2023;2023.2.10810;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 12:07:00;2023;2023.2.10811;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 12:09:00;2023;2023.2.10812;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 12:12:00;2023;2023.2.10813;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 12:14:00;2023;2023.2.10814;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 12:19:00;2023;2022.21.2973;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 12:24:00;2023;2022.2.14497;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 14:51:00;2023;2022.2.5924;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 14:59:00;2023;2022.2.5160;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-28 15:03:00;2023;2023.2.10826;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 13:01:00;2023;2023.2.10867;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 13:06:00;2023;2023.2.10868;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 13:10:00;2023;2023.2.10869;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 13:24:00;2023;2017.2.603;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 13:26:00;2023;2023.2.10872;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 13:35:00;2023;2020.2.2944;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 13:42:00;2023;2023.2.972;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 13:43:00;2023;2023.2.10874;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 15:39:00;2023;2023.19.5658;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2023-09-29 17:05:00;2023;2023.12.3576;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Crime Sexual;KARINA
2023-09-29 18:07:00;2023;2023.2.10891;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 18:21:00;2023;2022.2.9759;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 18:23:00;2023;2023.2.10893;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 18:27:00;2023;2023.2.10895;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 18:29:00;2023;2023.2.10896;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 18:35:00;2023;2023.2.10897;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-09-29 18:39:00;2023;2023.2.10898;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 08:35:00;2023;2023.2.10934;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 08:42:00;2023;2023.2.10935;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 08:46:00;2023;2023.2.10937;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 08:49:00;2023;2023.2.10939;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 08:52:00;2023;2023.2.10940;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 08:56:00;2023;2023.2.10941;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:00:00;2023;2023.2.10942;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:03:00;2023;2023.2.10943;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:07:00;2023;2023.2.10944;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:26:00;2023;2023.2.7177;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:27:00;2023;2023.2.10947;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:33:00;2023;2023.2.10948;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:36:00;2023;2023.2.10949;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:44:00;2023;2023.2.852;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:50:00;2023;2022.2.15352;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:51:00;2023;2023.2.10951;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 09:55:00;2023;2023.2.10952;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:00:00;2023;2023.2.10953;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:08:00;2023;2023.2.10955;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:14:00;2023;2021.2.13702;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:16:00;2023;2023.2.10956;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:19:00;2023;2023.2.10957;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:22:00;2023;2023.2.10958;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:27:00;2023;2023.2.10959;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:31:00;2023;2023.2.10960;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:41:00;2023;2023.2.10961;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:45:00;2023;2023.2.10962;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:48:00;2023;2023.2.10963;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:51:00;2023;2023.2.10964;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:58:00;2023;2023.2.4980;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 10:59:00;2023;2023.2.10965;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:08:00;2023;2023.2.10966;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:11:00;2023;2023.2.10967;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:15:00;2023;2023.2.10968;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:19:00;2023;2023.2.10969;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2023-10-02 11:22:00;2023;2023.2.10971;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:26:00;2023;2023.2.10972;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:29:00;2023;2023.2.10973;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:32:00;2023;2023.2.10974;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:36:00;2023;2023.2.10975;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:42:00;2023;2023.2.10976;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:50:00;2023;2023.2.7331;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-02 11:50:00;2023;2023.2.10977;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2023-10-03 08:44:00;2023;2023.21.1884;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2023-10-03 14:28:00;2023;2023.2.11026;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 14:32:00;2023;2023.2.11027;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 14:41:00;2023;2023.2.11029;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 14:44:00;2023;2023.2.11031;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 14:48:00;2023;2023.2.11032;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 14:52:00;2023;2023.2.11033;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 14:57:00;2023;2023.2.11034;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 15:00:00;2023;2023.2.11035;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 15:07:00;2023;2023.2.11036;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 15:12:00;2023;2023.2.11037;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 15:16:00;2023;2023.2.11038;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 15:19:00;2023;2023.2.11039;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 15:23:00;2023;2023.2.11040;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-03 15:47:00;2023;2023.20.1637;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2023-10-04 14:28:00;2023;2023.14.3538;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2023-10-05 14:32:00;2023;2023.22.4579;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;HEMÍLIO
2023-10-05 17:32:00;2023;2023.20.2156;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;GELSO
2023-10-06 13:17:00;2023;2023.8.10072;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;FLÁVIO
2023-10-06 14:27:00;2023;2023.19.4338;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Mídia de Armazenamento Computacional;MATEUS
2023-10-06 14:53:00;2023;2023.2.11144;Florianópolis;Florianópolis;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;NATALIA
2023-10-06 15:08:00;2023;2023.7.692;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2023-10-06 15:38:00;2023;2023.19.4338;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Banco de Dados;MATEUS
2023-10-06 17:00:00;2023;2023.14.2909;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
